"Site","SamplingDate","PlantYr","Nrate","Block","Plot","DryBM.Mg.ha.","Nrate.IS","Wp","GrowingSeason","GS","StandAge","GS.Age.ID","GS.Age.Wp.ID","Location"
"Sorenson",2018-11-13,"2015 PlantYear",0,"II",28,20.6654,0,"II 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpII 2015","Central Iowa"
"Sorenson",2018-11-13,"2015 PlantYear",300,"II",29,25.536,336,"II 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpII 2015","Central Iowa"
"Sorenson",2018-11-13,"2015 PlantYear",200,"II",30,24.91,224,"II 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpII 2015","Central Iowa"
"Sorenson",2018-11-13,"2017 PlantYear",100,"III",31,16.6852,112,"III 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIII 2017","Central Iowa"
"Sorenson",2018-11-13,"2017 PlantYear",300,"III",32,23.1136,336,"III 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIII 2017","Central Iowa"
"Sorenson",2018-11-13,"2017 PlantYear",200,"III",33,26.0694,224,"III 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIII 2017","Central Iowa"
"Sorenson",2018-11-13,"2017 PlantYear",400,"III",34,13.1841,448,"III 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIII 2017","Central Iowa"
"Sorenson",2018-11-13,"2017 PlantYear",0,"III",35,12.449,0,"III 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIII 2017","Central Iowa"
"Sorenson",2018-11-13,"2016 PlantYear",100,"III",36,29.7558,112,"III 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIII 2016","Central Iowa"
"Sorenson",2018-11-13,"2016 PlantYear",400,"III",37,27.1975,448,"III 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIII 2016","Central Iowa"
"Sorenson",2018-11-13,"2016 PlantYear",300,"III",38,22.4054,336,"III 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIII 2016","Central Iowa"
"Sorenson",2018-11-13,"2016 PlantYear",0,"III",39,25.7908,0,"III 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIII 2016","Central Iowa"
"Sorenson",2018-11-13,"2016 PlantYear",200,"III",40,30.496,224,"III 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIII 2016","Central Iowa"
"Sorenson",2018-11-13,"2015 PlantYear",100,"III",41,27.81,112,"III 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIII 2015","Central Iowa"
"Sorenson",2018-11-13,"2015 PlantYear",300,"III",42,30.25,336,"III 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIII 2015","Central Iowa"
"Sorenson",2018-11-13,"2015 PlantYear",200,"III",43,25.5175,224,"III 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIII 2015","Central Iowa"
"Sorenson",2018-11-13,"2015 PlantYear",0,"III",44,15.09,0,"III 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIII 2015","Central Iowa"
"Sorenson",2018-11-13,"2015 PlantYear",400,"III",45,25.8468,448,"III 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIII 2015","Central Iowa"
"Sorenson",2018-11-13,"2017 PlantYear",0,"IV",46,14.152,0,"IV 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIV 2017","Central Iowa"
"Sorenson",2018-11-13,"2017 PlantYear",300,"IV",47,21.6399,336,"IV 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIV 2017","Central Iowa"
"Sorenson",2018-11-13,"2017 PlantYear",400,"IV",48,18.415,448,"IV 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIV 2017","Central Iowa"
"Sorenson",2018-11-13,"2017 PlantYear",100,"IV",49,16.9659,112,"IV 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIV 2017","Central Iowa"
"Sorenson",2018-11-13,"2017 PlantYear",200,"IV",50,18.7575,224,"IV 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIV 2017","Central Iowa"
"Sorenson",2018-11-13,"2015 PlantYear",300,"IV",51,26.8424,336,"IV 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIV 2015","Central Iowa"
"Sorenson",2018-11-13,"2015 PlantYear",100,"IV",52,25.1485,112,"IV 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIV 2015","Central Iowa"
"Sorenson",2018-11-13,"2015 PlantYear",400,"IV",53,22.0808,448,"IV 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIV 2015","Central Iowa"
"Sorenson",2018-11-13,"2015 PlantYear",200,"IV",54,24.09,224,"IV 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIV 2015","Central Iowa"
"Sorenson",2018-11-13,"2015 PlantYear",0,"IV",55,18.8674,0,"IV 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIV 2015","Central Iowa"
"Sorenson",2018-11-13,"2016 PlantYear",0,"IV",56,16.0952,0,"IV 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIV 2016","Central Iowa"
"Sorenson",2018-11-13,"2016 PlantYear",300,"IV",57,23.085,336,"IV 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIV 2016","Central Iowa"
"Sorenson",2018-11-13,"2016 PlantYear",400,"IV",58,24.882,448,"IV 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIV 2016","Central Iowa"
"Sorenson",2018-11-13,"2016 PlantYear",100,"IV",59,26.082,112,"IV 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIV 2016","Central Iowa"
"Sorenson",2018-11-13,"2016 PlantYear",200,"IV",60,19.6298,224,"IV 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIV 2016","Central Iowa"
"Allee",2018-11-21,"2015 PlantYear",100,"I",1,14.313,112,"I 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpI 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",300,"I",2,23.744,336,"I 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpI 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",400,"I",3,24.08675,448,"I 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpI 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",0,"I",4,36.288,0,"I 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpI 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",200,"I",5,18.4525,224,"I 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpI 2015","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",400,"I",6,22.077,448,"I 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpI 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",0,"I",7,29.0035,0,"I 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpI 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",300,"I",8,27.676,336,"I 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpI 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",200,"I",9,25.8475,224,"I 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpI 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",100,"I",10,24.8985,112,"I 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpI 2016","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",300,"I",11,24.29046512,336,"I 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpI 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",200,"I",12,31.91372093,224,"I 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpI 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",400,"I",13,18.95418605,448,"I 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpI 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",0,"I",14,22.09011628,0,"I 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpI 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",100,"I",15,31.08209302,112,"I 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpI 2017","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",100,"II",16,26.1625,112,"II 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpII 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",400,"II",17,30.685,448,"II 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpII 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",200,"II",18,32.616,224,"II 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpII 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",0,"II",19,24.7105,0,"II 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpII 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",300,"II",20,30.5175,336,"II 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpII 2016","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",300,"II",21,27.5925,336,"II 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpII 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",400,"II",22,33.06825,448,"II 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpII 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",100,"II",23,25.00775,112,"II 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpII 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",0,"II",24,24.656,0,"II 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpII 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",200,"II",25,24.576,224,"II 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpII 2017","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",100,"II",26,16.845,112,"II 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpII 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",400,"II",27,23.1435,448,"II 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpII 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",0,"II",28,21.595,0,"II 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpII 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",300,"II",29,24.948,336,"II 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpII 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",200,"II",30,24.70625,224,"II 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpII 2015","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",100,"III",31,30.1,112,"III 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIII 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",300,"III",32,25.665,336,"III 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIII 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",200,"III",33,20.88,224,"III 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIII 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",400,"III",34,24.8235,448,"III 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIII 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",0,"III",35,28.245,0,"III 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIII 2017","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",100,"III",36,35.937,112,"III 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIII 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",400,"III",37,NA,448,"III 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIII 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",300,"III",38,NA,336,"III 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIII 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",0,"III",39,22.355,0,"III 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIII 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",200,"III",40,37.062,224,"III 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIII 2016","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",100,"III",41,27.7965,112,"III 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIII 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",300,"III",42,21.114,336,"III 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIII 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",200,"III",43,18.7245,224,"III 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIII 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",0,"III",44,25.979,0,"III 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIII 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",400,"III",45,20.889,448,"III 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIII 2015","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",0,"IV",46,17.4105,0,"IV 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIV 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",300,"IV",47,26.697,336,"IV 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIV 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",400,"IV",48,18.36,448,"IV 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIV 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",100,"IV",49,28.3635,112,"IV 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIV 2017","NW Iowa"
"Allee",2018-11-21,"2017 PlantYear",200,"IV",50,26.91,224,"IV 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpIV 2017","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",300,"IV",51,27.251,336,"IV 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIV 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",100,"IV",52,30.3955,112,"IV 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIV 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",400,"IV",53,20.32375,448,"IV 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIV 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",200,"IV",54,35.75625,224,"IV 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIV 2015","NW Iowa"
"Allee",2018-11-21,"2015 PlantYear",0,"IV",55,30.5415,0,"IV 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpIV 2015","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",0,"IV",56,29.11875,0,"IV 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIV 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",300,"IV",57,32.12,336,"IV 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIV 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",400,"IV",58,28.5065,448,"IV 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIV 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",100,"IV",59,26.333,112,"IV 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIV 2016","NW Iowa"
"Allee",2018-11-21,"2016 PlantYear",200,"IV",60,33.535,224,"IV 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpIV 2016","NW Iowa"
"SERF",2019-04-02,"2015 PlantYear",100,"I",1,29.818,112,"I 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpI 2015","SE Iowa"
"SERF",2019-04-02,"2015 PlantYear",300,"I",2,25.1888,336,"I 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpI 2015","SE Iowa"
"SERF",2019-04-02,"2015 PlantYear",400,"I",3,24.698,448,"I 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpI 2015","SE Iowa"
"SERF",2019-04-02,"2015 PlantYear",0,"I",4,27.0621,0,"I 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpI 2015","SE Iowa"
"SERF",2019-04-02,"2015 PlantYear",200,"I",5,21.1446,224,"I 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpI 2015","SE Iowa"
"SERF",2019-04-02,"2016 PlantYear",400,"I",6,30.3345,448,"I 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpI 2016","SE Iowa"
"SERF",2019-04-02,"2016 PlantYear",0,"I",7,18.3618,0,"I 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpI 2016","SE Iowa"
"SERF",2019-04-02,"2016 PlantYear",300,"I",8,29.9202,336,"I 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpI 2016","SE Iowa"
"SERF",2019-04-02,"2016 PlantYear",200,"I",9,25.9475,224,"I 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpI 2016","SE Iowa"
"SERF",2019-04-02,"2016 PlantYear",100,"I",10,25.9281,112,"I 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpI 2016","SE Iowa"
"SERF",2019-04-02,"2017 PlantYear",300,"I",11,10.122,336,"I 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpI 2017","SE Iowa"
"SERF",2019-04-02,"2017 PlantYear",200,"I",12,11.2625,224,"I 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpI 2017","SE Iowa"
"SERF",2019-04-02,"2017 PlantYear",400,"I",13,12.642,448,"I 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpI 2017","SE Iowa"
"SERF",2019-04-02,"2017 PlantYear",0,"I",14,14.4925,0,"I 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpI 2017","SE Iowa"
"SERF",2019-04-02,"2017 PlantYear",100,"I",15,7.6075,112,"I 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpI 2017","SE Iowa"
"SERF",2019-04-02,"2016 PlantYear",100,"II",16,13.0326,112,"II 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpII 2016","SE Iowa"
"SERF",2019-04-02,"2016 PlantYear",400,"II",17,18.3785,448,"II 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpII 2016","SE Iowa"
"SERF",2019-04-02,"2016 PlantYear",200,"II",18,21.2236,224,"II 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpII 2016","SE Iowa"
"SERF",2019-04-02,"2016 PlantYear",0,"II",19,28.8995,0,"II 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpII 2016","SE Iowa"
"SERF",2019-04-02,"2016 PlantYear",300,"II",20,28.29,336,"II 2016","2018 GrowingSeason","2018 GS","3 yr old","2018 GS - 3 yr old","2018 GS - 3 yr old x WpII 2016","SE Iowa"
"SERF",2019-04-02,"2017 PlantYear",300,"II",21,12.07,336,"II 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpII 2017","SE Iowa"
"SERF",2019-04-02,"2017 PlantYear",400,"II",22,7.5168,448,"II 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpII 2017","SE Iowa"
"SERF",2019-04-02,"2017 PlantYear",100,"II",23,12.1948,112,"II 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpII 2017","SE Iowa"
"SERF",2019-04-02,"2017 PlantYear",0,"II",24,15.4105,0,"II 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpII 2017","SE Iowa"
"SERF",2019-04-02,"2017 PlantYear",200,"II",25,16.1634,224,"II 2017","2018 GrowingSeason","2018 GS","2 yr old","2018 GS - 2 yr old","2018 GS - 2 yr old x WpII 2017","SE Iowa"
"SERF",2019-04-02,"2015 PlantYear",100,"II",26,19.0905,112,"II 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpII 2015","SE Iowa"
"SERF",2019-04-02,"2015 PlantYear",400,"II",27,27.002,448,"II 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpII 2015","SE Iowa"
"SERF",2019-04-02,"2015 PlantYear",0,"II",28,19.2685,0,"II 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpII 2015","SE Iowa"
"SERF",2019-04-02,"2015 PlantYear",300,"II",29,21.7935,336,"II 2015","2018 GrowingSeason","2018 GS","4 yr old","2018 GS - 4 yr old","2018 GS - 4 yr old x WpII 2015","SE Iowa"
